yt_url,title,author,views,views_numeric,scaled_views,date,year,thumb_url,img_id,rgn,hsl,hex,red,green,blue,hue,sat,lig,PC1,PC2,PC3,PC4,PC5
https://www.youtube.com/watch?v=s_GAqfmQK-g&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=56&pp=iAQB,Chal Chal Gurram | Telugu Rhymes for Children | Infobells,infobells - Telugu,2.8B views,2800000000,186.6666667,7 years ago,2017,https://img.youtube.com/vi/s_GAqfmQK-g/hqdefault.jpg,s_GAqfmQK-g,"rgb(79, 83, 66)",hsl(74 11% 29%),#4f5342,79,83,66,74,11,29,-0.7103529587,-0.7656210972,-0.4591122795,-0.03260327311,0.08940643376
https://www.youtube.com/watch?v=kOkQ4T5WO9E&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=57&pp=iAQB,"Calvin Harris, Rihanna - This Is What You Came For (Official Video)",Calvin Harris,2.8B views,2800000000,186.6666667,8 years ago,2016,https://img.youtube.com/vi/kOkQ4T5WO9E/hqdefault.jpg,kOkQ4T5WO9E,"rgb(107, 153, 155)",hsl(183 19% 51%),#6b999b,107,153,155,183,19,51,1.20305298,0.2451005314,-0.7892802312,0.1341956848,0.283558036
https://www.youtube.com/watch?v=fLexgOxsZu0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=55&pp=iAQB,Bruno Mars - The Lazy Song (Official Music Video),Bruno Mars,2.8B views,2800000000,186.6666667,13 years ago,2011,https://img.youtube.com/vi/fLexgOxsZu0/hqdefault.jpg,fLexgOxsZu0,"rgb(35, 23, 19)",hsl(15 30% 11%),#231713,35,23,19,15,30,11,-1.92694445,-0.8185042028,0.7294180292,0.1543737004,-0.06180809543
https://www.youtube.com/watch?v=DiItGE3eAyQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=52&pp=iAQB,Daddy Yankee & Snow - Con Calma (Official Video),Daddy Yankee,2.8B views,2800000000,186.6666667,5 years ago,2019,https://img.youtube.com/vi/DiItGE3eAyQ/hqdefault.jpg,DiItGE3eAyQ,"rgb(35, 14, 13)",hsl(3 46% 9%),#230e0d,35,14,13,3,46,9,-2.001510574,-0.5995725549,1.472933114,0.2067827729,-0.08784700233
https://www.youtube.com/watch?v=uelHwf8o7_U&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=54&pp=iAQB,Eminem - Love The Way You Lie ft. Rihanna,EminemMusic,2.8B views,2800000000,186.6666667,14 years ago,2010,https://img.youtube.com/vi/uelHwf8o7_U/hqdefault.jpg,uelHwf8o7_U,"rgb(223, 176, 75)",hsl(41 70% 58%),#dfb04b,223,176,75,41,70,58,1.236212084,-0.08716951988,2.034437706,-0.8134032807,0.3821031393
https://www.youtube.com/watch?v=2vjPBrBU-TM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=58&pp=iAQB,Sia - Chandelier (Official Video),Sia,2.7B views,2700000000,180,10 years ago,2014,https://img.youtube.com/vi/2vjPBrBU-TM/hqdefault.jpg,2vjPBrBU-TM,"rgb(39, 42, 42)",hsl(180 4% 16%),#272a2a,39,42,42,180,4,16,-1.657862876,-0.02283001541,-1.015735342,-0.05149967408,0.03921019852
https://www.youtube.com/watch?v=7wtfhZwyrcc&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=60&pp=iAQB,Imagine Dragons - Believer (Official Music Video),ImagineDragons,2.7B views,2700000000,180,7 years ago,2017,https://img.youtube.com/vi/7wtfhZwyrcc/hqdefault.jpg,7wtfhZwyrcc,"rgb(207, 145, 110)",hsl(22 50% 62%),#cf916e,207,145,110,22,50,62,1.238040472,-0.5066947518,1.180902393,-0.2661844393,-0.1194390663
https://www.youtube.com/watch?v=j8z7UjET1Is&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=59&pp=iAQB,Baby Shark | Kids Songs and Nursery Rhymes | Animal Songs from Bounce Patrol,Bounce Patrol - Kids Songs,2.7B views,2700000000,180,6 years ago,2018,https://img.youtube.com/vi/j8z7UjET1Is/hqdefault.jpg,j8z7UjET1Is,"rgb(19, 142, 175)",hsl(193 80% 38%),#138eaf,19,142,175,193,80,38,1.35640666,1.560689297,1.738987217,0.7341040781,0.5985358514
https://www.youtube.com/watch?v=ixkoVwKQaJg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=63&pp=iAQB,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",DJ Snake,2.6B views,2600000000,173.3333333,6 years ago,2018,https://img.youtube.com/vi/ixkoVwKQaJg/hqdefault.jpg,ixkoVwKQaJg,"rgb(29, 30, 41)",hsl(235 17% 14%),#1d1e29,29,30,41,235,17,14,-1.755529915,0.6770221956,-0.6395633829,-0.02996876199,0.003258379874
https://www.youtube.com/watch?v=VqEbCxg2bNI&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=61&pp=iAQB,Natti Natasha ❌ Ozuna - Criminal [Official Video],NATTI NATASHA,2.6B views,2600000000,173.3333333,7 years ago,2017,https://img.youtube.com/vi/VqEbCxg2bNI/hqdefault.jpg,VqEbCxg2bNI,"rgb(36, 27, 46)",hsl(268 26% 14%),#241b2e,36,27,46,268,26,14,-1.693283605,1.120806692,-0.3811853266,0.009555459909,-0.005340083503
https://www.youtube.com/watch?v=7PCkvCPvDXk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=62&pp=iAQB,Meghan Trainor - All About That Bass (Official Video),Meghan Trainor,2.6B views,2600000000,173.3333333,10 years ago,2014,https://img.youtube.com/vi/7PCkvCPvDXk/hqdefault.jpg,7PCkvCPvDXk,"rgb(175, 124, 114)",hsl(10 28% 57%),#af7c72,175,124,114,10,28,57,0.8385504422,-0.9689268157,0.2995465647,-0.02251284227,-0.2505598926
https://www.youtube.com/watch?v=PIh2xe4jnpk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=66&pp=iAQB,MAGIC! - Rude (Official Video),MAGIC!,2.5B views,2500000000,166.6666667,10 years ago,2014,https://img.youtube.com/vi/PIh2xe4jnpk/hqdefault.jpg,PIh2xe4jnpk,"rgb(73, 64, 58)",hsl(24 11% 26%),#49403a,73,64,58,24,11,26,-1.001437854,-1.133680681,-0.2510164405,0.1074914439,-0.05712080717
https://www.youtube.com/watch?v=ALZHF5UqnU4&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=65&pp=iAQB,Marshmello - Alone (Official Music Video),Marshmello,2.5B views,2500000000,166.6666667,8 years ago,2016,https://img.youtube.com/vi/ALZHF5UqnU4/hqdefault.jpg,ALZHF5UqnU4,"rgb(168, 185, 190)",hsl(194 14% 70%),#a8b9be,168,185,190,194,14,70,2.192238865,0.2147257778,-1.171567055,0.03808879263,0.09970180791
https://www.youtube.com/watch?v=rtOvBOTyX00&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=67&pp=iAQB,Christina Perri - A Thousand Years [Official Music Video],Christina Perri,2.5B views,2500000000,166.6666667,12 years ago,2012,https://img.youtube.com/vi/rtOvBOTyX00/hqdefault.jpg,rtOvBOTyX00,"rgb(18, 20, 34)",hsl(233 31% 10%),#121422,18,20,34,233,31,10,-1.909157475,0.9389859334,-0.009517474562,0.03104897108,0.02325049941
https://www.youtube.com/watch?v=0dkHZYeIGIk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=68&pp=iAQB,LA VACA LOLA | Canciones infantiles,toycantando,2.5B views,2500000000,166.6666667,8 years ago,2016,https://img.youtube.com/vi/0dkHZYeIGIk/hqdefault.jpg,0dkHZYeIGIk,"rgb(132, 79, 49)",hsl(22 46% 35%),#844f31,132,79,49,22,46,35,-0.5214713211,-0.5378037859,1.241338061,-0.1911529661,-0.08927890084
https://www.youtube.com/watch?v=rYEDA3JcQqw&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=64&pp=iAQB,Adele - Rolling in the Deep (Official Music Video),Adele,2.5B views,2500000000,166.6666667,13 years ago,2011,https://img.youtube.com/vi/rYEDA3JcQqw/hqdefault.jpg,rYEDA3JcQqw,"rgb(14, 13, 4)",hsl(54 56% 4%),#0e0d04,14,13,4,54,56,4,-2.157174764,-0.01699747949,1.751515526,0.1186982231,0.07776798624
https://www.youtube.com/watch?v=450p7goxZqg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=78&pp=iAQB,John Legend - All of Me (Official Video),John Legend,2.4B views,2400000000,160,11 years ago,2013,https://img.youtube.com/vi/450p7goxZqg/hqdefault.jpg,450p7goxZqg,"rgb(59, 59, 59)",hsl(0 0% 23%),#3b3b3b,59,59,59,0,0,23,-1.166827264,-1.516087899,-0.6306484856,0.2221886666,-0.05550664926
https://www.youtube.com/watch?v=KQ6zr6kCPj8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=77&pp=iAQB,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",LMFAOVEVO,2.4B views,2400000000,160,13 years ago,2011,https://img.youtube.com/vi/KQ6zr6kCPj8/hqdefault.jpg,KQ6zr6kCPj8,"rgb(40, 43, 47)",hsl(214 8% 17%),#282b2f,40,43,47,214,8,17,-1.568552521,0.3250483256,-0.9769325935,-0.06043536234,0.04107455108
https://www.youtube.com/watch?v=ApXoWvfEYVU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=70&pp=iAQB,"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse) (Official Video)",Post Malone,2.4B views,2400000000,160,6 years ago,2018,https://img.youtube.com/vi/ApXoWvfEYVU/hqdefault.jpg,ApXoWvfEYVU,"rgb(155, 129, 128)",hsl(2 12% 55%),#9b8180,155,129,128,2,12,55,0.8614568734,-1.316935191,-0.3873476547,0.14662945,-0.1703999896
https://www.youtube.com/watch?v=HP-MbfHFUqs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=76&pp=iAQB,Wheels On The Bus + More | Nursery Rhymes for for Babies by LittleBabyBum,Little Baby Bum - Nursery Rhymes & Kids Songs,2.4B views,2400000000,160,10 years ago,2014,https://img.youtube.com/vi/HP-MbfHFUqs/hqdefault.jpg,HP-MbfHFUqs,"rgb(62, 67, 52)",hsl(80 13% 23%),#3e4334,62,67,52,80,13,23,-1.100980433,-0.6690423069,-0.3416780348,-0.0192549756,0.088015106
https://www.youtube.com/watch?v=34Na4j8AVgA&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=69&pp=iAQB,The Weeknd - Starboy ft. Daft Punk (Official Video),The Weeknd,2.4B views,2400000000,160,8 years ago,2016,https://img.youtube.com/vi/34Na4j8AVgA/hqdefault.jpg,34Na4j8AVgA,"rgb(51, 61, 67)",hsl(203 14% 23%),#333d43,51,61,67,203,14,23,-1.056835399,0.3491964523,-0.7540059676,0.008078718092,0.07093274806
https://www.youtube.com/watch?v=lY2yjAdbvdQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=71&pp=iAQB,Shawn Mendes - Treat You Better,Shawn Mendes,2.4B views,2400000000,160,8 years ago,2016,https://img.youtube.com/vi/lY2yjAdbvdQ/hqdefault.jpg,lY2yjAdbvdQ,"rgb(32, 26, 22)",hsl(24 19% 11%),#201a16,32,26,22,24,19,11,-1.945534158,-0.957595606,0.2223850085,0.1448282724,-0.04059027321
https://www.youtube.com/watch?v=t4H_Zoh7G5A&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=79&pp=iAQB,Jennifer Lopez - On The Floor ft. Pitbull,Jennifer Lopez,2.4B views,2400000000,160,13 years ago,2011,https://img.youtube.com/vi/t4H_Zoh7G5A/hqdefault.jpg,t4H_Zoh7G5A,"rgb(67, 50, 45)",hsl(14 20% 22%),#43322d,67,50,45,14,20,22,-1.271147781,-1.033468061,0.2119082385,0.1228855658,-0.08936680744
https://www.youtube.com/watch?v=EN1SJT76JoY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=75&pp=iAQB,Diana - LIKE IT - Kids Song (Official Video),✿ Kids Diana Show,2.4B views,2400000000,160,5 years ago,2019,https://img.youtube.com/vi/EN1SJT76JoY/hqdefault.jpg,EN1SJT76JoY,"rgb(171, 109, 102)",hsl(6 29% 54%),#ab6d66,171,109,102,6,29,54,0.5399650695,-0.9722841973,0.3994400034,-0.02644563511,-0.329918213
https://www.youtube.com/watch?v=GMFewiplIbw&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=73&pp=iAQB,"Becky G, Bad Bunny - Mayores (Official Video)",Becky G,2.4B views,2400000000,160,7 years ago,2017,https://img.youtube.com/vi/GMFewiplIbw/hqdefault.jpg,GMFewiplIbw,"rgb(44, 11, 42)",hsl(304 60% 11%),#2c0b2a,44,11,42,304,60,11,-1.738868927,2.075411482,0.9625281478,0.09297377022,-0.03696514368
https://www.youtube.com/watch?v=9jI-z9QN6g8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=72&pp=iAQB,"Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna - Te Bote Remix (Video Oficial)",Flow La Movie,2.4B views,2400000000,160,6 years ago,2018,https://img.youtube.com/vi/9jI-z9QN6g8/hqdefault.jpg,9jI-z9QN6g8,"rgb(12, 40, 64)",hsl(208 68% 15%),#0c2840,12,40,64,208,68,15,-1.118798502,1.460614231,1.551823891,0.294018924,0.1346042066
https://www.youtube.com/watch?v=mrxTQZW9b08&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=74&pp=iAQB,El Baile del Sapito - Las Canciones Dela Granja - Canciones infantiles dela granja,Cartoon Studio,2.4B views,2400000000,160,7 years ago,2017,https://img.youtube.com/vi/mrxTQZW9b08/hqdefault.jpg,mrxTQZW9b08,"rgb(238, 66, 116)",hsl(343 83% 60%),#ee4274,238,66,116,343,83,60,0.6466476301,2.782729926,1.522179601,-0.1651337175,-0.7568328909
https://www.youtube.com/watch?v=TyHvyGVs42U&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=83&pp=iAQB,"Luis Fonsi, Demi Lovato - Échame La Culpa",Luis Fonsi,2.3B views,2300000000,153.3333333,6 years ago,2018,https://img.youtube.com/vi/TyHvyGVs42U/hqdefault.jpg,TyHvyGVs42U,"rgb(57, 53, 55)",hsl(330 4% 22%),#393537,57,53,55,330,4,22,-1.357156527,1.145488227,-1.577407283,-0.2924896177,0.05631005313
https://www.youtube.com/watch?v=kXYiU_JCYtU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=86&pp=iAQB,Numb (Official Music Video) [4K UPGRADE] – Linkin Park,Linkin Park,2.3B views,2300000000,153.3333333,17 years ago,2007,https://img.youtube.com/vi/kXYiU_JCYtU/hqdefault.jpg,kXYiU_JCYtU,"rgb(28, 23, 24)",hsl(348 10% 10%),#1c1718,28,23,24,348,10,10,-2.136134164,1.414851579,-1.272228328,-0.3212341453,0.08209381784
https://www.youtube.com/watch?v=4XLQpRI_wOQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=80&pp=iAQB,This Is The Way | Kids Songs | Super Simple Songs,Super Simple Songs - Kids Songs,2.3B views,2300000000,153.3333333,8 years ago,2016,https://img.youtube.com/vi/4XLQpRI_wOQ/hqdefault.jpg,4XLQpRI_wOQ,"rgb(73, 60, 59)",hsl(4 11% 26%),#493c3b,73,60,59,4,11,26,-1.021949731,-1.28138616,-0.1821435643,0.1745703148,-0.1104894498
https://www.youtube.com/watch?v=PMivT7MJ41M&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=89&pp=iAQB,Bruno Mars - That’s What I Like [Official Music Video],Bruno Mars,2.3B views,2300000000,153.3333333,7 years ago,2017,https://img.youtube.com/vi/PMivT7MJ41M/hqdefault.jpg,PMivT7MJ41M,"rgb(169, 178, 188)",hsl(212 12% 70%),#a9b2bc,169,178,188,212,12,70,2.094643968,0.3258472429,-1.308392388,0.02235916597,0.02812242448
https://www.youtube.com/watch?v=w2C6RhQBYlg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=90&pp=iAQB,"Jhay Cortez, J. Balvin, Bad Bunny - No Me Conoce (Remix)",JHAYCO,2.3B views,2300000000,153.3333333,5 years ago,2019,https://img.youtube.com/vi/w2C6RhQBYlg/hqdefault.jpg,w2C6RhQBYlg,"rgb(165, 154, 136)",hsl(37 14% 59%),#a59a88,165,154,136,37,14,59,1.245931924,-1.039917714,-0.4645377892,-0.01844055902,0.01116612974
https://www.youtube.com/watch?v=AJtDXIazrMo&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=85&pp=iAQB,Ellie Goulding - Love Me Like You Do (Official Video),Ellie Goulding,2.3B views,2300000000,153.3333333,9 years ago,2015,https://img.youtube.com/vi/AJtDXIazrMo/hqdefault.jpg,AJtDXIazrMo,"rgb(182, 161, 153)",hsl(17 17% 66%),#b6a199,182,161,153,17,17,66,1.641157198,-1.131263324,-0.3243030121,0.06939523013,-0.1150977706
https://www.youtube.com/watch?v=IcrbM1l_BoI&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=82&pp=iAQB,Avicii - Wake Me Up (Official Video),Avicii,2.3B views,2300000000,153.3333333,11 years ago,2013,https://img.youtube.com/vi/IcrbM1l_BoI/hqdefault.jpg,IcrbM1l_BoI,"rgb(85, 68, 53)",hsl(28 23% 27%),#554435,85,68,53,28,23,27,-0.9129895628,-0.8910479334,0.2527220999,0.01582031433,-0.02062200012
https://www.youtube.com/watch?v=8UVNT4wvIGY&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=87&pp=iAQB,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],gotyemusic,2.3B views,2300000000,153.3333333,13 years ago,2011,https://img.youtube.com/vi/8UVNT4wvIGY/hqdefault.jpg,8UVNT4wvIGY,"rgb(199, 182, 154)",hsl(37 29% 69%),#c7b69a,199,182,154,37,29,69,1.97338294,-0.7850850481,0.09552019891,-0.1049402644,0.05924839544
https://www.youtube.com/watch?v=FM7MFYoylVs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=91&pp=iAQB,The Chainsmokers & Coldplay - Something Just Like This (Lyric),The Chainsmokers,2.3B views,2300000000,153.3333333,7 years ago,2017,https://img.youtube.com/vi/FM7MFYoylVs/hqdefault.jpg,FM7MFYoylVs,"rgb(20, 28, 36)",hsl(210 29% 11%),#141c24,20,28,36,210,29,11,-1.803013087,0.7092755482,-0.02719905185,0.02647361972,0.07081421167
https://www.youtube.com/watch?v=0aZ7lPQ5EXs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=88&pp=iAQB,El Gallo y la Pata - Canciones de la Granja de Zenón 2,El Reino Infantil,2.3B views,2300000000,153.3333333,10 years ago,2014,https://img.youtube.com/vi/0aZ7lPQ5EXs/hqdefault.jpg,0aZ7lPQ5EXs,"rgb(29, 61, 63)",hsl(184 37% 18%),#1d3d3f,29,61,63,184,37,18,-1.057328884,0.6394298262,0.3031462004,0.1049741907,0.2327123197
https://www.youtube.com/watch?v=EA_fbT6oN2k&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=81&pp=iAQB,Johny Johny Yes Papa Nursery Rhyme |  Part 3 -  3D Animation Rhymes & Songs for Children,CVS 3D Rhymes & Kids Songs,2.3B views,2300000000,153.3333333,7 years ago,2017,https://img.youtube.com/vi/EA_fbT6oN2k/hqdefault.jpg,EA_fbT6oN2k,"rgb(214, 150, 124)",hsl(17 52% 66%),#d6967c,214,150,124,17,52,66,1.509663361,-0.4971995216,1.239836091,-0.1783866295,-0.1789402479
https://www.youtube.com/watch?v=lWA2pjMjpBs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=84&pp=iAQB,Rihanna - Diamonds,Rihanna,2.3B views,2300000000,153.3333333,11 years ago,2013,https://img.youtube.com/vi/lWA2pjMjpBs/hqdefault.jpg,lWA2pjMjpBs,"rgb(12, 41, 57)",hsl(201 65% 14%),#0c2939,12,41,57,201,65,14,-1.210014929,1.335898771,1.466415181,0.2253045844,0.1687398974
https://www.youtube.com/watch?v=hLQl3WQQoQ0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=98&pp=iAQB,Adele - Someone Like You (Official Music Video),Adele,2.2B views,2200000000,146.6666667,13 years ago,2011,https://img.youtube.com/vi/hLQl3WQQoQ0/hqdefault.jpg,hLQl3WQQoQ0,"rgb(184, 184, 184)",hsl(0 0% 72%),#b8b8b8,184,184,184,0,0,72,2.151540384,-1.581336247,-1.087224323,0.2231611242,-0.06755110295
https://www.youtube.com/watch?v=UprcpdwuwCg&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=104&pp=iAQB8AUB,twenty one pilots: Heathens (from Suicide Squad: The Album) [OFFICIAL VIDEO],Fueled By Ramen,2.2B views,2200000000,146.6666667,8 years ago,2016,https://img.youtube.com/vi/UprcpdwuwCg/hqdefault.jpg,UprcpdwuwCg,"rgb(18, 18, 17)",hsl(60 3% 7%),#121211,18,18,17,60,3,7,-2.262582268,-0.9701960004,-0.557002667,0.1174788706,-0.022979605
https://www.youtube.com/watch?v=eNLjdPI9zdE&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=99&pp=iAQB,La Vaca Lola - Canciones de La Granja de Zenón 2,El Reino Infantil,2.2B views,2200000000,146.6666667,10 years ago,2014,https://img.youtube.com/vi/eNLjdPI9zdE/hqdefault.jpg,eNLjdPI9zdE,"rgb(49, 53, 38)",hsl(76 16% 18%),#313526,49,53,38,76,16,18,-1.44151836,-0.636566373,-0.1501589456,-0.01713927059,0.07822030366
https://www.youtube.com/watch?v=YBHQbu5rbdQ&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=92&pp=iAQB,Fifth Harmony - Worth It (Official Video) ft. Kid Ink,Fifth Harmony,2.2B views,2200000000,146.6666667,9 years ago,2015,https://img.youtube.com/vi/YBHQbu5rbdQ/hqdefault.jpg,YBHQbu5rbdQ,"rgb(41, 41, 60)",hsl(240 19% 20%),#29293c,41,41,60,240,19,20,-1.344538572,0.76032317,-0.6339264468,0.03561082491,-0.04239798965
https://www.youtube.com/watch?v=zEf423kYfqk&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=100&pp=iAQB,"Becky G, NATTI NATASHA - Sin Pijama (Official Video)",Becky G,2.2B views,2200000000,146.6666667,6 years ago,2018,https://img.youtube.com/vi/zEf423kYfqk/hqdefault.jpg,zEf423kYfqk,"rgb(29, 41, 45)",hsl(195 22% 15%),#1d292d,29,41,45,195,22,15,-1.556526348,0.4462234405,-0.3089634391,0.009562110598,0.08528230144
https://www.youtube.com/watch?v=_I_D_8Z4sJE&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=94&pp=iAQB,X (EQUIS) - Nicky Jam x J. Balvin | Video Oficial  (Prod. Afro Bros & Jeon),NickyJamTV,2.2B views,2200000000,146.6666667,6 years ago,2018,https://img.youtube.com/vi/_I_D_8Z4sJE/hqdefault.jpg,_I_D_8Z4sJE,"rgb(201, 165, 199)",hsl(303 25% 72%),#c9a5c7,201,165,199,303,25,72,2.172611528,1.32445424,-1.089678931,0.07381061117,-0.1178162926
https://www.youtube.com/watch?v=8SbUC-UaAxE&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=103&pp=iAQB8AUB,Guns N' Roses - November Rain,Guns N' Roses,2.2B views,2200000000,146.6666667,14 years ago,2010,https://img.youtube.com/vi/8SbUC-UaAxE/hqdefault.jpg,8SbUC-UaAxE,"rgb(245, 241, 226)",hsl(47 49% 92%),#f5f1e2,245,241,226,47,49,92,3.770605839,-0.3328848098,0.6622982072,0.0707410291,0.083463505
https://www.youtube.com/watch?v=IHNzOHi8sJs&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=97&pp=iAQB,BLACKPINK - ‘뚜두뚜두 (DDU-DU DDU-DU)’ M/V,BLACKPINK,2.2B views,2200000000,146.6666667,6 years ago,2018,https://img.youtube.com/vi/IHNzOHi8sJs/hqdefault.jpg,IHNzOHi8sJs,"rgb(24, 35, 70)",hsl(226 49% 18%),#182346,24,35,70,226,49,18,-1.16608104,1.254056149,0.6688282241,0.2916764553,-0.0232731436
https://www.youtube.com/watch?v=SXiSVQZLje8&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=95&pp=iAQB,Ariana Grande ft. Nicki Minaj - Side To Side (Official Video) ft. Nicki Minaj,Ariana Grande,2.2B views,2200000000,146.6666667,8 years ago,2016,https://img.youtube.com/vi/SXiSVQZLje8/hqdefault.jpg,SXiSVQZLje8,"rgb(45, 74, 149)",hsl(223 54% 38%),#2d4a95,45,74,149,223,54,38,0.3562937774,1.370278512,0.6440458755,0.7199019077,-0.1663144741
https://www.youtube.com/watch?v=DK_0jXPuIr0&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=93&pp=iAQB,Justin Bieber - What Do You Mean?,Justin Bieber,2.2B views,2200000000,146.6666667,9 years ago,2015,https://img.youtube.com/vi/DK_0jXPuIr0/hqdefault.jpg,DK_0jXPuIr0,"rgb(222, 173, 140)",hsl(24 55% 71%),#dead8c,222,173,140,24,55,71,1.983777904,-0.4037747369,1.281452208,-0.2039785208,-0.0608970958
https://www.youtube.com/watch?v=yCjJyiqpAuU&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=96&pp=iAQB,Twinkle Twinkle Little Star | Nursery Rhymes for Kids | Super Simple Songs,Super Simple Songs - Kids Songs,2.2B views,2200000000,146.6666667,14 years ago,2010,https://img.youtube.com/vi/yCjJyiqpAuU/hqdefault.jpg,yCjJyiqpAuU,"rgb(30, 57, 166)",hsl(228 69% 38%),#1e39a6,30,57,166,228,69,38,0.4444746239,1.755184395,1.233000905,1.041454688,-0.3385157523
https://www.youtube.com/watch?v=Zu6o23Pu0Do&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=102&pp=iAQB8AUB,"Rain, Rain, Go Away Nursery Rhyme With Lyrics - Cartoon Animation Rhymes & Songs for Children",ChuChu TV Nursery Rhymes & Kids Songs,2.2B views,2200000000,146.6666667,10 years ago,2014,https://img.youtube.com/vi/Zu6o23Pu0Do/hqdefault.jpg,Zu6o23Pu0Do,"rgb(29, 102, 179)",hsl(211 72% 41%),#1d66b3,29,102,179,211,72,41,1.049511477,1.62060785,1.351713989,0.9237671519,0.06877148413
https://www.youtube.com/watch?v=JeLIYZJ3hfM&list=PLirAqAtl_h2r5g8xGajEwdXd3x1sZh8hC&index=101&pp=iAQB8AUB,Bandar Mama Pahan Pajama - 3D Animated Hindi Rhymes,Infobells - Hindi,2.2B views,2200000000,146.6666667,10 years ago,2014,https://img.youtube.com/vi/JeLIYZJ3hfM/hqdefault.jpg,JeLIYZJ3hfM,"rgb(232, 144, 51)",hsl(31 80% 55%),#e89033,232,144,51,31,80,55,0.7405372085,0.04188507623,2.578091878,-0.8462692859,0.1285475112
